  83  0.949E+07  0.558E+07  0.528E+07  0.369E+07  0.246E+07  0.235E+07  0.137E+07  0.819E+06  0.101E+07  0.700E+06  0.433E+07  0.116E+07  0.792E+06  0.207E+06  0.859E+05  0.240E+06  0.230E+06  0.249E+06  0.119E+06  0.565E+04  0.312E+06
  84  0.720E+07  0.463E+07  0.396E+07  0.332E+07  0.215E+07  0.202E+07  0.208E+07  0.762E+06  0.665E+06  0.790E+06  0.481E+07  0.154E+07  0.933E+06  0.371E+06  0.128E+06  0.123E+06  0.392E+06  0.301E+06  0.919E+05  0.334E+04  0.434E+06
  85  0.770E+07  0.507E+07  0.386E+07  0.245E+07  0.258E+07  0.198E+07  0.172E+07  0.166E+07  0.133E+07  0.123E+07  0.459E+07  0.142E+07  0.804E+06  0.442E+06  0.320E+05  0.304E+06  0.360E+06  0.163E+06  0.304E+05  0.262E+05  0.250E+06
  86  0.762E+07  0.474E+07  0.304E+07  0.321E+07  0.198E+07  0.155E+07  0.113E+07  0.135E+07  0.106E+07  0.644E+06  0.348E+07  0.136E+07  0.935E+06  0.251E+06  0.702E+05  0.219E+06  0.143E+06  0.541E+05  0.301E+05  0.658E+04  0.146E+06
  87  0.735E+07  0.588E+07  0.374E+07  0.325E+07  0.176E+07  0.137E+07  0.864E+06  0.847E+06  0.693E+06  0.474E+06  0.299E+07  0.114E+07  0.620E+06  0.226E+06  0.142E+06  0.270E+06  0.266E+06  0.104E+06  0.145E+04  0.311E+05  0.153E+06
  88  0.504E+07  0.536E+07  0.437E+07  0.281E+07  0.268E+07  0.159E+07  0.141E+07  0.118E+07  0.536E+06  0.351E+06  0.173E+07  0.882E+06  0.521E+06  0.290E+06  0.222E+06  0.148E+06  0.357E+06  0.517E+06  0.446E+05  0.398E+05  0.128E+06
  89  0.431E+07  0.415E+07  0.405E+07  0.292E+07  0.164E+07  0.139E+07  0.187E+07  0.870E+06  0.437E+06  0.533E+06  0.365E+07  0.149E+07  0.772E+06  0.236E+06  0.143E+06  0.101E+06  0.105E+05  0.276E+06  0.540E+06  0.303E+05  0.123E+06
  90  0.575E+07  0.328E+07  0.211E+07  0.289E+07  0.224E+07  0.160E+07  0.106E+07  0.115E+07  0.829E+06  0.826E+06  0.401E+07  0.133E+07  0.410E+06  0.217E+06  0.321E+05  0.115E+06  0.659E+05  0.226E+06  0.219E+06  0.690E+06  0.142E+07
  91  0.606E+07  0.278E+07  0.248E+07  0.176E+07  0.185E+07  0.149E+07  0.101E+07  0.103E+07  0.818E+06  0.587E+06  0.418E+07  0.111E+07  0.614E+06  0.486E+06  0.533E+06  0.113E+06  0.302E+05  0.375E+03  0.241E+05  0.200E+06  0.122E+07
  92  0.620E+07  0.345E+07  0.264E+07  0.180E+07  0.928E+06  0.701E+06  0.776E+06  0.884E+06  0.103E+07  0.833E+06  0.315E+07  0.133E+07  0.616E+06  0.136E+06  0.539E+06  0.129E+06  0.325E+05  0.673E+04  0.150E+05  0.127E+05  0.115E+07
  93  0.642E+07  0.343E+07  0.248E+07  0.125E+07  0.138E+07  0.109E+07  0.858E+06  0.107E+07  0.798E+06  0.756E+06  0.295E+07  0.121E+07  0.681E+06  0.317E+06  0.446E+06  0.187E+06  0.721E+05  0.113E+05  0.000E+00  0.704E-01  0.894E+06
